Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
1332	-99.25605	-257.5026	158.2466	0.115096	0.0201204	0.0177494	0.0193502	0.00573681	0.0182245	0.00992405	0.0466387	0.00171955	0.0102811	0.00951553	0.0134019	0.00965619	0.0116365	0.00260354	0.0130917	0.00201995	0.0361794	0.000554907	0.00833666	0.00187884	0.0271493	0.0473673	0.0293897	0.0167516	0.00137403	0.0166635	0.0719653	0.00101241	0.0393868	0.00655266	0.000568119	0.0189021	0.0102122	0.00423225	0.0101122	0.037689	0.000451238	0.0129825	0.00466394	0.00235916	0.00615353	0.00276927	0.0181054	0.00234737	0.039484	0.00131953	0.00316162	0.00282685	0.0868283	0.0676897	0.00917222	0.00349121	0.0168289	0.0266383	0.0088998	0.0100137	0.0231574	0.000241727	0.0157366	0.0203758	0.0137114	0.00959221	0.00472225	0.0128368	0.00331949	0.000992556	0.0879134	0.025917	0.0357971	0.000438988	0.0462327	0.0032641	0.0191901	0.0109631	0.00322887	0.0300918	0.0246068	0.00331638	0.00848353	0.0498187	0.00110826	0.00774541	0.0351141	0.056196	0.00595226	0.051539	0.000938212	0.00138336	0.0903044	0.0113138	0.0431684	0.0347825	3.82502	0.256573	0.0946261	0.316663	0.698547	1.43154	3.15793	10.5679	1.704868	3.923197	0.0628005	0.0109784	0.00968471	0.0105582	0.0031302	0.00994393	0.00541491	0.0254478	0.000938245	0.00560973	0.00519201	0.00731257	0.00526876	0.00634927	0.00142058	0.00714329	0.00110216	0.0197408	0.000302777	0.00454878	0.00102516	0.0148136	0.0258453	0.0160361	0.00914026	0.000749719	0.00909218	0.0392668	0.000552407	0.0214908	0.00357537	0.000309986	0.0103136	0.00557214	0.00230927	0.00551756	0.0205645	0.000246212	0.0070837	0.00254481	0.00128724	0.00335759	0.00151101	0.00987895	0.00128081	0.0215438	0.000719982	0.00172509	0.00154243	0.0473766	0.0369339	0.00500469	0.00190493	0.00918244	0.0145348	0.00485605	0.00546384	0.0126355	0.000131895	0.00858644	0.0111178	0.00748143	0.00523385	0.00257663	0.00700419	0.00181123	0.000541574	0.0479687	0.0141413	0.0195321	0.000239527	0.0252262	0.00178101	0.0104708	0.00598187	0.00176178	0.0164192	0.0134263	0.00180953	0.00462892	0.0271828	0.000604705	0.00422617	0.0191595	0.0306625	0.00324776	0.0281215	0.000511922	0.000754811	0.0492733	0.00617322	0.0235542	0.0189786	1.832725
1368	-81.9719	-243.3493	161.3774	0.124671	0.0100463	0.0179802	0.0101488	0.00559387	0.0407978	0.0213906	0.131032	0.011948	0.0145755	0.00594597	0.00677644	0.037668	0.0187713	0.00319495	0.0479219	0.00869592	0.027889	0.00720134	0.0401886	0.0209785	0.0258594	0.0380027	0.0114221	0.00341509	0.0092757	0.00365338	0.0285852	0.0100237	0.0229931	0.0196589	4.24945e-05	0.0176438	0.000753582	0.01143	0.0101112	0.0196471	0.00385923	0.00404678	0.0344621	0.0365959	0.0101708	0.00483299	0.0037783	0.00191249	0.0433513	0.00249027	0.0162891	0.00173387	0.062767	0.121051	0.0794077	0.00179257	0.0362812	0.0533809	0.0243167	0.00556505	0.00277691	0.000551569	0.015086	0.0137843	0.00405723	0.0246243	0.00476425	0.00820374	0.0021276	0.00069232	0.0850733	0.00766468	0.0195733	0.000563774	0.0342251	0.00723998	0.0307059	0.0166041	0.0230902	0.0175614	0.0412397	0.0101962	0.000590332	0.0762831	0.000461405	0.00138372	0.0145339	0.0472913	0.0135798	0.0498739	0.00354468	0.00941393	0.140938	0.010809	0.00459819	0.0843517	1.49069	0.87087	0.654574	0.813285	0.937556	1.0666	1.22958	1.52771	0.3064152	0.4504544	0.0561055	0.00452112	0.00809162	0.00456726	0.00251741	0.0183602	0.00962638	0.0589682	0.00537696	0.00655938	0.00267586	0.0030496	0.0169517	0.00844764	0.00143782	0.0215663	0.00391342	0.0125509	0.00324081	0.018086	0.00944094	0.0116375	0.0171023	0.00514029	0.00153689	0.00417433	0.00164413	0.0128642	0.00451098	0.0103476	0.00884707	1.91238e-05	0.00794022	0.000339134	0.00514382	0.00455033	0.00884178	0.00173677	0.00182117	0.0155089	0.0164692	0.00457715	0.00217499	0.00170035	0.000860676	0.0195093	0.00112069	0.00733059	0.000780293	0.028247	0.0544767	0.0357358	0.00080671	0.0163276	0.024023	0.0109432	0.00250443	0.00124969	0.000248222	0.00678912	0.00620332	0.00182587	0.0110816	0.00214405	0.00369192	0.000957484	0.000311564	0.0382855	0.00344933	0.00880858	0.000253715	0.0154023	0.0032582	0.0138186	0.00747233	0.0103913	0.00790314	0.0185591	0.00458859	0.000265667	0.0343296	0.000207646	0.000622713	0.00654067	0.0212825	0.00611131	0.0224447	0.00159521	0.00423654	0.0634264	0.00486437	0.00206932	0.0379607	2.222078
1404	-98.11851	-258.35	160.2315	0.127387	0.0153271	0.0515549	0.00442556	0.00805604	0.0447438	0.00878282	0.123107	0.0163804	0.00740897	0.00211063	0.0207549	0.0215139	0.00654157	0.00495481	0.00234583	0.00790529	0.0425656	0.0362347	0.00561343	0.0592192	0.0334328	0.0683591	0.0228744	0.0301789	0.0192317	0.0239617	0.0168152	0.00596168	0.00758715	0.0121392	0.000262978	0.0127308	0.000554511	0.00955397	0.0204845	0.030603	0.00457094	0.00137477	0.000561521	0.0384026	0.00202832	0.0105485	0.0176075	0.000332741	0.0896104	0.0104069	0.0130786	0.000667631	0.102652	0.0411632	0.0820607	0.00503127	0.0227392	0.0342878	0.0185059	0.0353256	0.0100823	0.0142696	0.00334733	0.00234521	0.00162847	0.0251847	0.00671215	0.0193099	0.00571309	0.000797568	0.00930763	0.000734378	0.0187444	0.00486829	0.0377094	0.0315233	0.0292653	0.0294095	0.0203291	0.0599491	0.0573562	0.0381811	0.0154753	0.0849189	0.0358424	0.00373549	0.0415864	0.0386783	0.00859089	0.0448677	0.0120233	0.00825696	0.0793778	0.000324348	0.0150506	0.0729705	2.5169	0.600815	0.548634	0.746187	0.912706	1.09564	1.34015	1.82271	0.4340748	1.102408	0.054182	0.00651916	0.0219281	0.00188235	0.00342651	0.0190311	0.00373564	0.0523616	0.00696717	0.00315129	0.000897724	0.0088278	0.00915061	0.00278236	0.00210745	0.000997762	0.0033624	0.0181047	0.0154119	0.00238759	0.025188	0.0142201	0.0290755	0.00972929	0.0128361	0.00817993	0.0101918	0.00715209	0.00253571	0.00322708	0.00516322	0.000111854	0.00541486	0.000235853	0.00406364	0.00871278	0.0130165	0.00194418	0.000584738	0.000238835	0.016334	0.000862715	0.00448664	0.00748911	0.000141526	0.0381145	0.00442641	0.00556277	0.000283967	0.0436613	0.0175082	0.0349033	0.00213997	0.00967176	0.0145838	0.00787119	0.0150252	0.00428835	0.00606938	0.00142374	0.000997502	0.000692644	0.010712	0.00285491	0.00821318	0.00242998	0.000339234	0.00395886	0.000312357	0.00797267	0.00207066	0.0160391	0.013408	0.0124476	0.0125089	0.00864668	0.0254985	0.0243956	0.0162398	0.00658219	0.036119	0.015245	0.00158884	0.0176882	0.0164512	0.00365401	0.0190838	0.00511395	0.00351197	0.0337622	0.000137957	0.00640154	0.0310369	2.351087
1440	-98.02372	-260.0473	162.0235	0.174831	0.0423007	0.0488703	0.0222248	0.0200061	0.0970687	0.0380878	0.092738	0.00710127	0.0212809	0.00654213	0.00617189	0.0171883	0.0275766	0.0649857	0.0196888	0.0361018	0.0827914	0.010079	0.00110976	0.00835505	0.00817687	0.0226731	0.00105536	0.0277618	0.0215856	0.0382677	0.0128905	0.00534659	0.0281251	0.00638543	0.0359204	0.023593	0.0152677	0.00910474	0.0100344	0.0406274	0.0238774	0.00725285	0.000581761	0.0256086	0.0100166	0.0130361	0.0121518	0.0223458	0.0373456	0.00226446	0.0240648	0.00372321	0.0629732	0.00884765	0.0164851	0.0968132	0.00734895	0.0364969	0.0282751	0.0776648	0.0515549	0.0060278	0.0161982	0.00363297	0.00386423	0.00775807	0.0004525	0.00242297	0.00417548	0.0132053	0.0251484	0.0104721	0.0343273	0.00133351	0.0213935	0.024956	0.000368908	0.00408785	0.00207282	0.0237987	0.00555098	0.0135738	0.00797362	0.0218888	0.0425553	0.00397035	0.0177648	0.0347445	0.00299727	0.00134203	0.00636026	0.00683884	0.0433241	0.0131378	0.00628231	0.0594112	0.743644	1.06746	0.668265	0.821537	0.940514	1.06325	1.21723	1.49641	0.2914482	0.1833281	0.0789639	0.0191055	0.0220727	0.010038	0.00903594	0.043842	0.0172027	0.041886	0.00320736	0.00961172	0.00295482	0.00278759	0.00776326	0.0124552	0.0293514	0.00889263	0.0163057	0.0373935	0.00455227	0.000501235	0.00377364	0.00369316	0.0102405	0.000476663	0.0125389	0.00974936	0.017284	0.00582213	0.00241484	0.012703	0.00288404	0.0162238	0.010656	0.00689581	0.00411225	0.00453214	0.0183498	0.0107845	0.00327582	0.000262758	0.0115664	0.0045241	0.00588789	0.00548849	0.0100927	0.0168675	0.00102277	0.0108691	0.00168162	0.0284425	0.00399613	0.00744565	0.0437266	0.00331922	0.0164842	0.0127707	0.0350781	0.0232853	0.00272252	0.00731605	0.00164087	0.00174532	0.00350401	0.000204376	0.00109436	0.0018859	0.00596431	0.0113585	0.00472982	0.0155042	0.000602293	0.00966259	0.0112716	0.000166621	0.00184632	0.000936208	0.0107489	0.00250715	0.00613072	0.00360136	0.00988629	0.0192205	0.00179325	0.00802365	0.0156927	0.00135374	0.00060614	0.00287267	0.00308883	0.0195677	0.0059338	0.00283746	0.0268337	2.214057
1476	-92.01028	-253.9387	161.9285	0.0781104	0.00643501	0.00656759	0.00597287	0.0282112	0.00187974	0.0188601	0.0715796	0.00147221	0.00740319	0.00560965	0.00669009	0.00266356	0.00844246	0.0109251	0.00423934	0.0181317	0.0198879	0.00332629	0.000127594	0.0053278	0.00367335	0.0147243	0.0216495	0.0047193	0.00441912	0.0191794	0.0327448	0.0148952	0.0243815	0.00188964	0.0146468	0.0230211	0.00279318	0.00186393	0.0150733	0.042184	0.0478255	0.0116395	0.0142405	0.0319172	0.0380858	0.0205061	0.00130161	0.0170396	0.0139767	0.00116372	0.0123671	0.0022808	0.00709262	0.00239115	0.00591176	0.113643	0.00643239	0.00790814	0.00595007	0.0399125	0.0246545	0.0197343	0.00686542	0.0359174	0.0111367	0.00150637	0.000151846	0.00122257	0.00763814	0.00769849	0.0217346	0.00880065	0.00717667	0.00547526	0.0193457	0.00552156	0.00021484	0.0171605	0.00301089	0.0166077	0.0286017	0.00806717	0.00245123	0.0112488	0.0171793	0.00228692	0.0125087	0.0338666	0.00705856	0.000806473	0.00909199	0.011426	0.0220975	0.00209285	0.0367809	0.0705261	1.72091	0.810287	0.384968	0.627785	0.86481	1.15632	1.5929	2.59762	0.6902372	0.5589019	0.053759	0.00442886	0.0045201	0.00411079	0.0194162	0.00129372	0.0129803	0.0492642	0.00101324	0.00509521	0.00386081	0.00460442	0.00183318	0.00581047	0.00751912	0.0029177	0.012479	0.0136878	0.0022893	8.78156e-05	0.00366683	0.00252816	0.0101339	0.0149002	0.00324803	0.00304143	0.0132001	0.0225364	0.0102515	0.0167804	0.00130054	0.0100806	0.0158441	0.00192239	0.00128284	0.0103741	0.0290329	0.0329156	0.00801082	0.00980092	0.0219668	0.0262123	0.0141132	0.000895823	0.0117274	0.00961936	0.000800927	0.00851156	0.00156975	0.00488146	0.00164569	0.00406873	0.0782142	0.00442706	0.00544273	0.0040951	0.0274696	0.0169683	0.013582	0.00472509	0.02472	0.00766474	0.00103675	0.000104507	0.000841426	0.0052569	0.00529844	0.0149587	0.00605699	0.0049393	0.00376832	0.0133146	0.00380018	0.000147862	0.0118106	0.00207223	0.0114301	0.019685	0.00555218	0.00168704	0.00774193	0.0118236	0.00157396	0.00860905	0.0233085	0.00485801	0.000555051	0.00625751	0.00786388	0.0152085	0.00144039	0.0253142	0.0485392	1.452973
1512	-88.13583	-250.6895	162.5536	0.0886713	0.00679939	0.0203453	0.00728007	0.026621	0.00222269	0.0156625	0.0137049	0.00884459	0.0355026	0.0211766	0.00145228	0.00352012	0.000629117	0.00745899	0.00285804	0.00479152	0.0125941	0.000427547	0.000109034	0.0101597	0.00496217	0.00500716	0.0351962	0.0208833	0.000610466	0.0263484	0.01486	0.017639	0.0422293	2.10227e-05	0.00165118	0.0314204	0.001993	0.00144169	0.0171836	0.0148248	0.0176455	0.01891	0.0143117	0.0150828	0.0324927	0.00675297	0.000874795	0.0166678	0.0759816	0.00880766	0.0813909	0.00992407	0.00611494	0.00490689	0.00504359	0.0568342	0.0108015	0.0120835	0.0109111	0.017963	0.00837893	0.0253779	0.001303	0.0333919	0.0116139	0.00250073	0.000429938	0.00106766	0.00651644	0.0123279	0.0161888	0.0165236	0.0184936	0.0137348	0.0165047	0.00832554	0.000489419	0.0125796	0.00311234	0.0160877	0.017109	0.00170211	0.000937817	0.00899867	0.00982784	0.0114139	0.0185295	0.0307794	0.007434	0.00114605	0.0209295	0.0112494	0.0197069	0.0138028	0.0054744	0.0638241	1.49932	0.868601	0.677136	0.826838	0.942403	1.06112	1.20943	1.47681	0.2819124	0.4542446	0.0625142	0.00479364	0.0143437	0.00513253	0.0187681	0.00156702	0.0110422	0.00966211	0.00623553	0.0250297	0.0149297	0.00102387	0.00248172	0.000443534	0.00525867	0.00201495	0.00337807	0.00887895	0.000301425	7.68698e-05	0.00716267	0.00349838	0.0035301	0.0248137	0.0147229	0.000430385	0.0185759	0.0104764	0.0124357	0.0297721	1.48212e-05	0.0011641	0.0221517	0.00140509	0.00101641	0.0121146	0.0104516	0.0124403	0.0133318	0.0100899	0.0106335	0.0229077	0.00476091	0.00061674	0.011751	0.0535679	0.00620949	0.0573814	0.00699658	0.0043111	0.00345941	0.00355578	0.0400687	0.00761516	0.00851899	0.00769245	0.0126641	0.00590724	0.0178917	0.000918631	0.0235416	0.00818796	0.00176304	0.000303111	0.000752713	0.00459416	0.00869132	0.0114133	0.0116493	0.0130382	0.00968319	0.011636	0.0058696	0.000345046	0.00886876	0.00219423	0.011342	0.0120621	0.0012	0.000661171	0.00634416	0.00692873	0.00804695	0.0130635	0.0216998	0.00524105	0.000807976	0.0147555	0.00793096	0.0138936	0.00973113	0.00385951	0.0449967	1.418418
1548	-88.11328	-250.0668	161.9536	0.134541	0.0040781	0.0183028	0.00263734	0.00913105	0.00134363	0.00819463	0.0485065	0.0174251	0.014835	0.00260555	0.0511989	0.00655108	0.00415816	0.0278867	0.00771318	0.0372784	0.00831076	3.86443e-05	0.0136089	0.0353686	0.0047253	0.0147283	0.0290075	0.113358	0.0024574	0.0123538	0.011247	0.0103431	0.0778966	0.000149061	0.0106739	0.0283709	0.00215717	0.00861348	0.0413271	0.00783998	0.0111037	0.0462467	0.0190616	0.0112498	0.0152398	0.019958	0.00721848	0.0226761	0.0455295	0.00478186	0.0707048	0.013959	0.0346122	0.016608	0.0466879	0.096721	0.0138793	0.0672009	0.00920346	0.026317	0.0202075	0.0297337	0.0118122	0.0210111	0.0143666	0.00858228	0.00203673	0.00803111	0.00389352	0.0143081	0.0179596	0.0300665	0.0111407	0.00155942	0.00502262	0.0132712	0.0152992	0.00139014	0.00298975	0.0132142	0.0109138	0.0024937	0.0262301	0.0033875	0.0255845	0.0236109	0.0235124	0.042492	0.0409822	0.0119491	0.0638282	0.0129681	0.0495907	0.027625	0.003556	0.0755929	1.26139	0.931213	0.906756	0.953384	0.985217	1.015	1.04889	1.10283	0.07077499	0.3564653	0.0635186	0.00192532	0.00864102	0.00124513	0.00431089	0.000634348	0.0038688	0.0229006	0.00822661	0.00700383	0.00123012	0.0241717	0.00309285	0.00196312	0.0131657	0.00364149	0.0175997	0.00392362	1.82445e-05	0.00642493	0.016698	0.00223088	0.00695342	0.0136948	0.0535178	0.00116017	0.00583241	0.00530986	0.00488311	0.036776	7.03738e-05	0.00503929	0.0133943	0.00101843	0.00406654	0.0195111	0.00370136	0.00524219	0.0218337	0.00899926	0.00531119	0.00719491	0.00942243	0.00340794	0.0107057	0.0214951	0.00225758	0.0333807	0.00659023	0.0163409	0.00784086	0.022042	0.0456633	0.00655258	0.0317264	0.00434508	0.0124246	0.00954022	0.0140377	0.00557671	0.0099196	0.00678265	0.00405181	0.000961566	0.00379159	0.00183818	0.00675506	0.00847898	0.0141948	0.00525966	0.000736224	0.00237125	0.0062655	0.00722296	0.000656302	0.0014115	0.00623859	0.00515254	0.00117731	0.0123836	0.00159929	0.0120788	0.011147	0.0111005	0.020061	0.0193483	0.00564133	0.0301342	0.00612244	0.0234124	0.0130422	0.00167883	0.0356884	2.118134
1584	-76.63519	-238.3708	161.7356	0.112787	0.00226852	0.00374642	0.000393318	0.00925063	0.00194842	0.0038424	0.0385966	0.00279833	0.0055062	0.000538804	0.00379587	0.00440628	8.81255e-05	0.00811315	0.008642	0.00576886	0.00429635	0.000102225	0.00667504	0.00971235	5.54686e-05	0.000989285	0.0126998	0.0106815	0.00117119	0.00359412	0.00399754	0.00821505	0.00514712	0.000219552	0.00339535	0.00677829	9.91459e-05	0.000248091	0.00510057	0.00125901	0.00309141	0.00183373	0.00554564	0.00198539	0.0027099	0.00580641	0.000476657	0.00224017	0.0226408	0.00872062	0.00861436	0.00449735	0.0114176	0.00277284	0.00320577	0.0397597	0.00438476	0.00908089	0.00211874	0.000460466	0.00635161	0.0254765	0.0092179	0.00674665	0.000730606	0.00206124	0.00332553	0.0210826	0.00229713	0.0102091	0.00125447	0.00390735	0.00270426	0.000764255	0.00107602	0.00346728	0.000153359	0.00957148	0.00541318	0.0034963	0.00711573	0.000317629	0.00363489	0.00392825	0.00688518	0.000521461	0.00389606	0.024039	0.011923	0.00406901	0.0137231	0.00218661	0.0023719	0.00640042	0.0142566	0.0220503	2.05344	0.72278	0.142674	0.386876	0.743584	1.34484	2.58481	7.00899	1.407955	0.747638	0.164672	0.00331211	0.00546989	0.000574257	0.0135062	0.00284475	0.00561002	0.0563522	0.00408565	0.00803922	0.000786671	0.00554209	0.00643331	0.000128666	0.0118454	0.0126176	0.00842271	0.00627281	0.000149251	0.00974577	0.0141803	8.09859e-05	0.00144439	0.0185422	0.0155953	0.00170997	0.00524753	0.00583654	0.0119942	0.00751495	0.000320553	0.00495732	0.00989651	0.000144756	0.000362221	0.00744699	0.0018382	0.00451356	0.00267731	0.00809681	0.00289873	0.00395654	0.00847755	0.000695933	0.00327072	0.0330562	0.0127324	0.0125772	0.00656628	0.01667	0.00404844	0.00468052	0.0580503	0.00640188	0.0132584	0.00309343	0.000672295	0.00927354	0.0371964	0.0134584	0.00985032	0.00106671	0.00300947	0.00485537	0.0307812	0.00335388	0.0149057	0.00183156	0.00570485	0.00394831	0.00111584	0.00157102	0.00506233	0.000223909	0.0139747	0.00790342	0.00510471	0.0103892	0.000463748	0.00530705	0.00573537	0.0100526	0.000761349	0.00568837	0.0350977	0.017408	0.00594088	0.0200362	0.00319251	0.00346305	0.00934481	0.0208151	0.0321941	0.6849169
1620	-77.37164	-239.7059	162.3342	0.0512544	0.00216804	0.0223361	0.00250811	0.00486511	0.000351645	0.000783863	0.0289683	0.00445005	0.0252779	0.0048704	0.00434479	0.00498263	0.000152719	0.00325505	0.00791265	0.00211049	0.0030712	0.000311457	0.00625449	0.00845886	0.000164726	0.00145446	0.00410622	0.0161022	0.000760025	2.26721e-05	0.00277999	0.00605503	0.00569663	0.000199312	0.00520931	0.00266621	0.000254664	0.00044293	0.00957173	0.00273801	0.00642549	0.000398936	0.00202149	0.00203503	0.00646119	0.000217557	0.00103414	0.00192772	0.0042395	0.00626043	0.0183301	0.000811611	0.000869857	0.00274928	0.00376624	0.0493954	0.00332043	0.0222768	0.00118322	0.00145997	0.0157973	0.0102367	0.00213599	0.00872543	0.00248142	0.0044638	0.00423102	0.00149283	0.00503746	0.0194578	0.000847779	0.00069846	0.00411416	0.00612358	0.00291141	0.00706343	5.10697e-05	0.000842808	0.000520012	0.00303006	0.0070909	0.000581578	0.00344372	0.00132904	0.00661872	0.00172043	0.000766062	0.0086478	0.00463707	0.0100916	0.0147634	0.0156449	0.0109934	0.00792446	0.00336008	0.00962429	1.34125	0.910198	0.14327	0.387663	0.744056	1.34399	2.57956	6.97983	1.40494	0.3877835	0.0869313	0.00367716	0.0378836	0.00425395	0.0082516	0.000596416	0.00132949	0.0491325	0.00754762	0.0428732	0.00826055	0.00736909	0.00845091	0.000259023	0.0055208	0.0134204	0.00357955	0.00520899	0.000528255	0.0106081	0.0143469	0.000279387	0.00246687	0.00696446	0.0273104	0.00128906	3.84536e-05	0.00471507	0.0102698	0.00966191	0.000338048	0.00883538	0.0045221	0.000431929	0.000751242	0.0162344	0.00464386	0.0108981	0.000676626	0.0034286	0.00345156	0.0109587	0.000368994	0.00175399	0.00326955	0.00719051	0.0106182	0.0310892	0.00137655	0.00147534	0.00466298	0.00638782	0.0837782	0.00563169	0.0377831	0.00200684	0.00247621	0.0267933	0.0173623	0.00362279	0.014799	0.00420868	0.00757093	0.00717613	0.00253195	0.00854391	0.0330019	0.0014379	0.00118464	0.00697793	0.0103861	0.00493797	0.0119801	8.6618e-05	0.00142947	0.000881979	0.00513921	0.0120267	0.0009864	0.00584081	0.00225414	0.0112258	0.00291798	0.0012993	0.0146673	0.00786482	0.0171161	0.0250398	0.0265349	0.0186457	0.0134405	0.00569895	0.0163235	0.5895967
1656	-91.68313	-253.312	161.6289	0.0412008	0.00896094	0.0139363	0.0233239	0.0263016	0.00155985	0.0124044	0.0947741	0.00614218	0.0283645	0.00346785	0.0182603	0.00278671	5.74602e-05	0.00495009	0.0108344	0.0758701	0.00558716	0.00415072	0.0155745	0.0298994	0.00092159	0.00930172	0.0235383	0.0526805	0.00185848	0.00278246	0.00531814	0.0134786	0.0561755	0.000389423	0.00266139	0.000659395	0.000405839	0.000621915	0.00615793	0.0150426	0.010113	0.0139503	0.00668892	0.0121849	0.0242215	0.0173785	0.000700788	0.0263969	0.0658115	0.00876228	0.0394214	0.00300314	0.0019979	0.00875429	0.00407946	0.0856917	0.00359877	0.0293883	0.00755024	0.036482	0.00667164	0.0371595	0.00142476	0.00336036	0.00633884	0.0113529	0.0328541	0.00614219	0.00900405	0.0246219	0.010793	0.0055021	0.00723434	0.0404665	0.00952511	0.0232324	0.000101903	0.00648993	0.00568582	0.0176761	0.00339662	0.00180783	0.000311632	0.0182357	0.01407	0.00904669	0.00388911	0.0304226	0.00337302	0.0033406	0.0483005	0.0346471	0.106871	0.0344561	0.00929099	0.0459662	1.92833	0.755701	0.46842	0.690825	0.891017	1.12231	1.44754	2.13484	0.5483679	0.6715041	0.0248251	0.00539933	0.00839717	0.0140536	0.0158478	0.000939874	0.00747414	0.0571052	0.00370091	0.0170907	0.00208952	0.0110025	0.0016791	3.46221e-05	0.00298263	0.00652813	0.0457148	0.00336649	0.00250098	0.00938425	0.0180156	0.000555295	0.00560466	0.0141828	0.0317421	0.00111981	0.00167654	0.0032044	0.00812139	0.033848	0.000234643	0.0016036	0.000397312	0.000244534	0.000374729	0.0037104	0.00906378	0.00609352	0.00840564	0.00403035	0.00734187	0.0145944	0.0104713	0.000422253	0.0159052	0.039654	0.00527962	0.023753	0.00180951	0.00120382	0.00527481	0.00245804	0.0516327	0.0021684	0.0177076	0.00454933	0.0219819	0.00401993	0.0223901	0.000858473	0.00202475	0.00381941	0.00684055	0.0197959	0.00370092	0.0054253	0.0148357	0.00650321	0.00331524	0.00435898	0.0243827	0.00573926	0.0139985	6.14009e-05	0.00391044	0.00342594	0.0106506	0.0020466	0.00108929	0.000187771	0.0109878	0.00847772	0.00545099	0.00234334	0.0183308	0.00203238	0.00201285	0.029103	0.0208763	0.0643943	0.0207612	0.0055982	0.0276965	1.65964
