Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	partition_rate[1]	partition_rate[2]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	tree_length
6912	-80.72028	-242.9459	162.2256	0.117279	0.00703196	0.00155991	0.0143039	0.0135139	0.00365464	0.00346254	0.0622365	0.0172544	0.0158041	0.000645083	0.00186284	0.00630637	0.00734334	0.00363413	0.0262563	0.000697242	0.0226623	0.0169237	0.014476	0.0133407	0.0007419	0.00320255	0.00534755	0.00224858	1.58324e-05	0.000776971	0.0113355	0.0155826	0.00319663	0.00146229	0.00689221	0.0141683	0.0138586	0.00795375	0.00670952	0.04431	0.00948461	0.0334202	0.0044742	0.00777426	0.00317464	0.00191391	0.00539636	0.00512072	0.0198263	0.00247789	0.00778095	0.035744	0.0149901	0.0961658	0.00938207	0.0271775	0.00675841	0.0429615	0.00798475	0.00924631	0.0289391	0.0102147	0.00608602	0.00342936	0.00856686	0.0497341	0.00228329	0.00446133	0.0172384	0.000139542	0.000300153	0.0172107	0.00287161	0.003938	0.00731789	0.00743595	0.00241917	0.0115567	0.0382821	0.001237	0.00260116	0.00816478	0.000733983	0.0583079	0.00102719	0.019553	0.00473196	0.0291687	0.0344442	0.00179468	0.0151674	0.0450206	0.0111527	0.0380188	0.00148764	0.00479651	0.955638	1.01167	0.2112	0.468438	0.789313	1.26692	2.13476	4.73484	1.124335	0.2485815	0.086289	0.00517383	0.00114772	0.0105243	0.009943	0.00268894	0.0025476	0.0457912	0.0126951	0.011628	0.000474626	0.0013706	0.00463997	0.00540293	0.00267384	0.0193183	0.000513003	0.016674	0.0124518	0.0106508	0.00981557	0.000545861	0.00235631	0.00393451	0.00165442	1.16489e-05	0.000571664	0.00834024	0.0114651	0.00235195	0.00107589	0.00507101	0.0104244	0.0101966	0.00585205	0.0049366	0.0326015	0.00697839	0.0245892	0.00329194	0.00571999	0.00233577	0.00140818	0.00397042	0.00376762	0.0145874	0.00182313	0.00572491	0.026299	0.0110291	0.0707549	0.00690295	0.0199961	0.00497257	0.0316094	0.00587486	0.00680307	0.0212922	0.00751558	0.00447785	0.00252319	0.00630316	0.0365924	0.00167995	0.00328247	0.0126833	0.00010267	0.000220841	0.012663	0.00211281	0.00289742	0.00538421	0.00547107	0.00177993	0.00850292	0.0281664	0.000910137	0.00191383	0.00600732	0.000540035	0.0429006	0.000755762	0.0143863	0.00348158	0.0214611	0.0253427	0.00132046	0.0111596	0.0331243	0.00820568	0.0279727	0.00109454	0.00352908	1.359139
6948	-72.61646	-234.7983	162.1818	0.0879215	0.00407183	0.00524741	0.00725281	0.00130052	0.00865543	0.00233886	0.0162946	0.00656685	0.00944701	0.0127143	9.43781e-05	0.00524592	0.00529518	0.00864931	0.0161672	0.00568522	0.00273631	0.0173825	0.000494783	0.0264346	0.00624709	0.00266733	0.0196952	0.00841407	1.50828e-05	0.000174172	0.00793164	0.0144175	0.0028278	0.000596146	0.000503127	0.00751811	0.00483686	8.26962e-05	0.00252665	0.0452526	0.00603055	0.0185822	0.0111441	0.00576305	0.00269169	0.00405966	0.0268554	0.00690337	0.023738	0.0214052	0.00780161	0.00127231	0.00362725	0.0525239	0.000772379	0.00900442	0.0116525	0.000646232	0.00184668	0.00140551	0.000610738	0.0108464	0.00776181	0.00160138	0.00581503	0.0198688	0.00768227	0.0170228	0.0326312	0.00474169	1.78316e-05	0.00939891	0.00563707	0.00505046	0.0105248	0.00557785	0.00282316	0.022805	0.0175121	0.00237181	0.00239951	0.00578734	0.00135584	0.0188753	0.00212507	0.00711966	0.00550858	0.000919448	0.00258822	0.000660288	0.011573	0.0329677	0.0228666	0.00194463	0.0149181	0.00241342	1.77103	0.797098	0.247087	0.505698	0.808387	1.23703	1.97747	4.04716	1.010862	0.5846959	0.0960101	0.00444643	0.00573017	0.00792005	0.00142017	0.00945172	0.00255403	0.0177937	0.00717099	0.0103161	0.0138839	0.000103061	0.00572854	0.00578232	0.00944504	0.0176545	0.00620825	0.00298804	0.0189817	0.000540302	0.0288666	0.00682181	0.00291272	0.0215071	0.00918815	1.64704e-05	0.000190196	0.00866133	0.0157439	0.00308795	0.00065099	0.000549414	0.00820977	0.00528184	9.03041e-05	0.00275909	0.0494157	0.00658535	0.0202918	0.0121694	0.00629324	0.00293932	0.00443314	0.029326	0.00753847	0.0259219	0.0233745	0.00851935	0.00138936	0.00396095	0.057356	0.000843436	0.00983281	0.0127245	0.000705684	0.00201657	0.00153482	0.000666925	0.0118443	0.00847589	0.00174871	0.00635	0.0216967	0.00838903	0.0185889	0.0356332	0.00517792	1.94721e-05	0.0102636	0.00615567	0.00551509	0.0114931	0.006091	0.00308289	0.024903	0.0191232	0.00259001	0.00262026	0.00631976	0.00148058	0.0206118	0.00232057	0.00777465	0.00601536	0.00100404	0.00282633	0.000721033	0.0126377	0.0360006	0.0249703	0.00212353	0.0162905	0.00263545	0.9157523
6984	-77.89405	-239.6358	161.7417	0.106739	0.0119601	0.0178535	0.00303723	0.0128694	0.00400921	0.0202959	0.109915	0.00914458	0.037411	0.0512392	0.000241481	0.0281427	0.00521224	0.0101862	0.004258	0.0102665	0.00726695	0.00309053	0.0140603	0.0149338	0.0066317	0.0166671	0.00631515	0.0174831	0.000906458	0.000788774	0.0174712	0.00284603	0.0468482	0.00806751	0.0024302	0.010176	0.00724414	2.9915e-05	0.00139518	0.110437	0.0043473	0.020801	0.0229248	0.0222988	0.00562267	0.0156843	0.013087	0.00321756	0.0397591	0.0105202	0.0701366	0.00689421	0.0349845	0.0596272	0.00164939	0.0111196	0.0204944	0.00108706	0.0348304	0.0027796	0.00339758	0.0233887	0.0220353	0.0106746	0.00434401	0.0235362	0.00640692	0.0367762	0.0135238	0.0506028	2.32103e-05	0.0167701	0.0114414	0.027523	0.0216963	0.0619738	0.00427346	0.124318	0.0479669	0.00315847	0.0174553	0.00999838	0.000929911	0.0386539	0.0413385	0.0105086	0.0297178	0.0191776	0.0190691	0.00535164	0.00711375	0.0194176	0.0148407	0.0751972	0.0426015	0.0709431	1.32702	0.913941	0.665135	0.819658	0.939842	1.06401	1.22002	1.50346	0.2948429	0.3820995	0.0514184	0.00576143	0.00860045	0.0014631	0.00619946	0.00193133	0.00977701	0.0529487	0.00440515	0.0180217	0.0246831	0.000116327	0.013557	0.00251085	0.00490694	0.00205118	0.00494561	0.00350066	0.00148878	0.00677317	0.00719396	0.00319464	0.00802891	0.00304215	0.00842202	0.000436662	0.000379971	0.00841628	0.001371	0.0225678	0.0038863	0.00117068	0.00490204	0.00348967	1.44107e-05	0.000672089	0.0531999	0.00209419	0.0100203	0.0110434	0.0107418	0.00270857	0.00755549	0.00630432	0.00154997	0.0191529	0.00506785	0.0337864	0.0033211	0.0168529	0.0287238	0.000794548	0.00535658	0.00987264	0.000523663	0.0167786	0.001339	0.00163669	0.0112669	0.0106149	0.0051422	0.00209261	0.0113379	0.00308636	0.017716	0.00651474	0.0243765	1.11809e-05	0.00807854	0.00551161	0.0132584	0.0104516	0.0298542	0.00205862	0.059887	0.0231067	0.00152151	0.00840864	0.00481645	0.00044796	0.0186205	0.0199137	0.00506224	0.0143157	0.00923829	0.00918602	0.00257801	0.00342686	0.0093539	0.00714909	0.0362242	0.0205221	0.0341749	2.075882
7020	-79.06136	-241.1043	162.043	0.067043	0.00591157	0.00421761	0.000111109	0.00940373	0.0222682	0.0117168	0.0403947	0.0166921	0.00293827	0.00863957	0.00924403	0.00701608	0.00345343	0.00676071	0.00142605	0.00724915	0.00418845	0.00926092	0.00587933	0.000980007	0.0138847	0.0193096	0.0131995	0.000628187	0.0125637	0.00411104	0.00164535	0.00096436	0.0128858	0.0122508	0.0077037	0.00686967	0.00993722	0.000146024	0.00249899	0.0176663	0.000650792	0.00934474	0.00249102	0.00267735	0.00250721	0.00343669	0.00129431	0.0072807	0.015931	0.0104501	0.0342745	0.00883334	0.0428483	0.0111602	0.00969149	0.00659211	0.00410382	0.0336503	0.0576363	0.0201073	0.00284181	0.0028817	0.0097324	0.0157082	0.00507674	0.00130593	0.00399716	0.0107198	0.0150122	0.0210062	0.000226521	0.00551416	0.0118659	0.0114031	0.00220127	0.0132254	3.66253e-05	0.00514677	0.0268581	0.00895376	0.0448862	0.00117738	0.00289199	0.0223818	0.0276643	0.0110312	0.025242	0.00277674	0.00563624	0.00131997	0.0161212	0.00549785	0.0400216	0.00255477	0.00511753	0.0678982	1.83555	0.780118	0.291889	0.548511	0.829145	1.20606	1.82312	3.42596	0.890374	0.6191891	0.0597556	0.005269	0.00375916	9.9032e-05	0.00838156	0.0198477	0.0104432	0.0360039	0.0148777	0.00261889	0.00770047	0.00823922	0.00625344	0.00307805	0.00602583	0.00127104	0.00646119	0.00373317	0.00825428	0.00524026	0.000873482	0.0123754	0.0172107	0.0117647	0.000559904	0.0111981	0.00366418	0.00146651	0.000859536	0.0114851	0.0109192	0.00686632	0.00612295	0.00885707	0.000130152	0.00222736	0.015746	0.000580052	0.00832898	0.00222025	0.00238633	0.00223468	0.00306313	0.00115362	0.0064893	0.0141994	0.00931421	0.030549	0.00787317	0.0381908	0.00994711	0.00863805	0.00587557	0.00365774	0.0299926	0.0513714	0.0179216	0.00253291	0.00256847	0.00867451	0.0140007	0.00452491	0.00116397	0.00356268	0.0095546	0.0133804	0.0187229	0.000201899	0.00491479	0.0105761	0.0101636	0.001962	0.0117878	3.26442e-05	0.00458733	0.0239387	0.00798051	0.0400072	0.0010494	0.00257763	0.0199489	0.0246572	0.00983213	0.0224982	0.00247491	0.00502359	0.00117649	0.0143689	0.00490024	0.0356713	0.00227707	0.00456126	0.0605178	1.121954
7056	-66.53622	-228.6214	162.0852	0.120686	0.00344756	0.00707473	0.00880485	0.0227365	0.0194032	0.000595522	0.0402889	0.00932338	0.0515849	0.00273366	0.00127828	0.00230508	0.0179948	0.0645365	0.00225335	0.00618402	0.00406564	0.00534037	0.0226548	0.0528714	0.0155886	0.00703535	0.0196023	0.0217461	0.00119147	0.00849978	0.00178933	0.0119673	0.0332537	0.00474843	0.000899012	0.00425082	0.00283008	0.0111108	0.00544584	0.0080443	0.0111297	0.0277574	0.00758801	0.00487953	0.00503105	0.000297371	0.0070963	0.0044175	0.047774	0.00408224	0.0254158	0.00391459	0.0203126	0.00761989	0.000621685	0.0121739	0.0375667	0.00446005	0.0135877	0.00313952	0.0507128	0.0363336	0.000599858	0.0600796	0.0217136	0.000324297	0.0122272	0.0305506	0.000457116	0.00826634	0.000182905	0.0102505	0.00489449	0.022174	0.00122934	0.0341482	0.00102782	0.0257001	0.0162022	0.00518927	0.000863276	0.00505682	0.0401763	0.0254076	0.0104176	0.0121231	0.00222802	0.000205956	0.0188848	0.0163698	0.00167166	0.0152314	0.0190813	0.0392192	0.101802	0.00204484	1.53172	0.860073	0.446525	0.674884	0.88455	1.13052	1.48174	2.23952	0.5829811	0.4686632	0.0790824	0.00225909	0.00463589	0.00576959	0.0148986	0.0127144	0.00039023	0.0264003	0.00610937	0.0338022	0.00179129	0.000837621	0.00151046	0.0117915	0.0422891	0.00147656	0.00405223	0.00266411	0.00349941	0.0148451	0.0346453	0.0102148	0.00461008	0.0128449	0.0142496	0.000780738	0.00556968	0.0011725	0.00784187	0.0217903	0.00311152	0.000589099	0.00278545	0.00185447	0.00728064	0.00356851	0.00527122	0.00729303	0.0181887	0.00497222	0.00319743	0.00329672	0.000194859	0.00465002	0.00289467	0.031305	0.00267499	0.0166543	0.00256513	0.0133103	0.00499311	0.000407374	0.00797726	0.0246165	0.00292255	0.00890366	0.00205725	0.0332307	0.0238084	0.000393071	0.0393686	0.0142284	0.000212503	0.00801213	0.020019	0.000299536	0.00541672	0.000119853	0.00671686	0.00320723	0.01453	0.000805553	0.0223764	0.000673502	0.0168406	0.0106169	0.00340039	0.000565682	0.0033136	0.0263265	0.0166489	0.00682636	0.00794396	0.00145997	0.000134957	0.0123747	0.0107267	0.0010954	0.00998071	0.0125035	0.0256993	0.0667083	0.00133993	1.52608
7092	-75.76318	-238.4223	162.6591	0.0888427	0.00154216	0.00730896	0.00739879	0.00408988	0.000469113	0.0123491	0.0348637	0.010222	0.0396032	0.00242886	0.0114145	0.00432968	0.0287681	0.0134963	0.0164275	0.00465239	0.00387223	0.0188454	0.0225237	0.0183157	0.00460795	0.0020451	0.0103896	1.16409e-05	0.0134299	0.00419751	0.0153368	0.0106333	0.0113088	0.00370706	0.0240007	0.00850837	0.012939	0.000527573	0.0168214	0.0548354	0.0101891	0.00878478	0.00325301	0.00147991	0.030279	0.000397871	0.013718	0.00599361	0.023466	0.00951426	0.0336954	0.00156267	0.0384651	0.00998316	0.00418572	0.00745921	0.0261658	0.0425889	0.0711143	0.0119405	0.0420916	0.000668787	0.0122749	0.00690626	0.0121512	0.00807908	0.00895507	0.00507265	0.0182432	0.00619624	0.0405333	0.00345236	0.00606009	0.00749742	0.00947086	0.0105783	0.0121519	0.00712922	0.0244455	0.0241724	0.0356565	0.00554406	0.0126929	0.04079	0.00201636	0.002269	0.0635279	0.00978001	0.0100007	0.00206728	0.0163428	0.0175711	0.0374372	0.0162702	0.0109538	0.01079	0.707049	1.07709	0.338836	0.589895	0.848176	1.179	1.69522	2.95128	0.7825324	0.1727479	0.060887	0.0010569	0.00500909	0.00507065	0.00280294	0.000321499	0.00846326	0.0238933	0.00700547	0.0271415	0.00166458	0.00782278	0.00296728	0.0197158	0.00924949	0.0112584	0.00318845	0.00265377	0.0129154	0.0154363	0.0125524	0.00315799	0.00140158	0.00712036	7.97793e-06	0.009204	0.0028767	0.0105109	0.0072874	0.00775034	0.00254058	0.0164485	0.00583108	0.00886757	0.000361564	0.0115283	0.0375806	0.00698295	0.00602051	0.0022294	0.00101423	0.0207513	0.000272675	0.00940144	0.00410763	0.0160821	0.00652046	0.0230927	0.00107095	0.0263615	0.00684181	0.00286862	0.00511206	0.0179323	0.0291877	0.0487371	0.00818323	0.0288469	0.000458343	0.00841244	0.0047331	0.00832761	0.00553688	0.00613722	0.00347647	0.0125027	0.0042465	0.0277789	0.00236602	0.00415319	0.00513824	0.00649071	0.0072497	0.00832812	0.0048859	0.0167533	0.0165662	0.0244366	0.00379954	0.00869886	0.0279548	0.00138188	0.00155502	0.0435379	0.00670258	0.00685381	0.00141678	0.0112003	0.0120421	0.025657	0.0111505	0.00750701	0.00739474	1.459141
7128	-83.7652	-245.4632	161.698	0.0682575	0.00205435	0.0147111	0.00861967	0.0215016	0.00154675	0.0285565	0.0645101	0.00513969	0.0224008	0.00938267	0.00639541	0.00734585	0.0521651	0.0336404	0.00765454	0.0387713	0.0571286	0.0139602	0.00190494	0.0383466	0.0184323	0.00399813	0.0062543	0.0122418	0.00432123	0.00917976	0.0204371	0.00248529	0.0444918	0.00207565	0.0495128	0.0096468	0.00615804	0.00733329	0.00983973	0.00524204	0.04623	0.0149611	0.00634824	0.0009298	0.016658	0.00128871	0.0237471	0.0129358	0.0287412	0.0168299	0.0521397	0.0044689	0.0926187	0.0049286	0.0553522	0.0358647	0.0143291	0.0248847	0.0206603	0.0177799	0.0315146	0.000367057	0.00219747	0.0638917	0.00316867	0.0182764	0.0108176	0.0109945	0.0574027	0.0325526	0.082814	0.0300433	0.0209597	0.013852	0.0296832	0.0119243	0.0676405	0.0272016	0.027731	0.0143314	0.0249872	0.0139419	0.00162594	0.061425	0.00420236	0.00372539	0.00570502	0.0252127	0.00865853	0.00238858	0.00700032	0.0160528	0.117073	0.152608	0.00400884	0.00770052	1.09247	0.975666	0.65608	0.814196	0.937884	1.06623	1.2282	1.52421	0.3047541	0.2946618	0.0307325	0.000924957	0.00662359	0.00388095	0.00968097	0.000696413	0.0128574	0.0290452	0.00231411	0.0100858	0.00422449	0.00287949	0.00330742	0.023487	0.0151464	0.00344641	0.0174565	0.0257218	0.00628548	0.000857688	0.0172653	0.00829901	0.00180013	0.00281596	0.00551178	0.00194561	0.00413313	0.00920168	0.00111899	0.0200321	0.000934546	0.0222928	0.00434341	0.00277262	0.00330177	0.00443027	0.00236019	0.0208148	0.00673613	0.00285825	0.000418636	0.00750014	0.000580233	0.010692	0.00582427	0.0129405	0.00757754	0.0234755	0.00201209	0.041701	0.00221907	0.0249219	0.0161479	0.00645159	0.0112042	0.00930216	0.00800528	0.0141893	0.000165265	0.000989396	0.0287668	0.00142667	0.00822884	0.00487055	0.00495021	0.0258452	0.0146566	0.0372865	0.0135268	0.00943696	0.00623678	0.0133647	0.00536882	0.0304547	0.0122473	0.0124857	0.00645263	0.0112503	0.00627726	0.000732067	0.0276562	0.00189208	0.00167733	0.00256865	0.0113519	0.00389845	0.00107544	0.00315185	0.00722766	0.0527115	0.0687105	0.00180495	0.00346711	2.221021
7164	-78.39462	-239.3472	160.9526	0.0541507	0.00297903	0.018753	0.00751825	0.00249481	0.000625666	0.0192805	0.0337096	0.00962491	0.0158865	0.0101547	0.0211117	0.0114278	0.023147	0.0112314	0.00183928	0.0114611	0.00206271	0.00641401	0.0235494	0.0210244	0.000211047	0.00923206	0.00696977	0.00129542	0.0111277	0.0289225	0.0025732	0.00398106	0.000674358	0.00844421	0.0269072	0.00335604	0.00308084	0.00162099	0.011057	0.0128988	0.0120615	0.00900538	0.00855584	7.2294e-06	0.000893291	0.000926934	0.0224541	0.0111243	0.0186106	0.00451924	0.0396483	0.00399655	0.0645025	0.0047024	0.00499161	0.0254067	0.00052317	0.0156356	0.00949238	0.00369025	0.0481662	0.00193305	0.00820844	0.0666971	0.0170023	0.00273527	0.00563712	0.0139498	0.0130859	0.00167709	0.000667857	0.0062058	0.0103554	0.00946377	0.00651961	0.0173598	0.0166647	0.0165032	0.01484	0.00254736	0.0268062	0.00217725	0.00371305	0.0476634	0.0168024	0.0104758	0.0128063	0.00769544	0.0192853	0.000880317	0.0067824	0.0490582	0.0884144	0.0780024	0.0014287	0.00180967	2.76036	0.536747	0.273285	0.531173	0.820878	1.21821	1.88263	3.65918	0.9379937	1.353357	0.0399469	0.00219762	0.013834	0.0055462	0.00184041	0.000461553	0.0142232	0.0248676	0.00710028	0.0117194	0.00749111	0.0155741	0.00843029	0.0170755	0.00828539	0.00135683	0.00845484	0.00152165	0.00473161	0.0173723	0.0155096	0.000155689	0.00681048	0.00514159	0.000955628	0.00820885	0.0213361	0.00189824	0.00293682	0.000497473	0.00622928	0.0198494	0.00247575	0.00227273	0.0011958	0.00815674	0.00951543	0.00889777	0.00664326	0.00631163	5.33312e-06	0.000658979	0.000683798	0.0165644	0.0082064	0.013729	0.00333384	0.0292485	0.00294825	0.0475834	0.00346895	0.0036823	0.0187425	0.000385941	0.0115343	0.00700251	0.00272229	0.0355321	0.00142601	0.00605535	0.0492024	0.0125426	0.0020178	0.0041585	0.0102907	0.00965342	0.00123719	0.000492677	0.00457801	0.00763916	0.00698141	0.00480951	0.0128063	0.0122935	0.0121744	0.0109474	0.00187918	0.0197749	0.00160616	0.00273912	0.0351612	0.0123951	0.00772798	0.00944716	0.00567691	0.0142267	0.000649409	0.00500336	0.0361902	0.0652231	0.0575423	0.00105395	0.00133499	1.355567
7200	-78.2586	-239.3077	161.0491	0.171836	0.00409433	0.00644428	0.00741444	0.0267794	0.00238345	0.0290707	0.0370006	0.0235403	0.0244806	0.0249106	0.00137125	0.00151545	0.0239505	0.0192207	0.0222593	0.0816362	0.0118554	0.019864	0.00750141	0.00861905	0.0177109	0.0365489	0.000626342	0.00321126	0.0227285	0.017729	0.00465666	0.0100128	0.00229745	0.000615933	0.00860352	0.00345632	0.0559113	0.0359836	0.0429756	0.0331325	0.00366385	0.0322012	0.0344482	0.0057225	0.0060085	0.00360055	0.0203814	0.00355941	0.0558447	0.030816	0.0417904	0.0343885	0.00238439	0.00443128	0.0436418	0.00722651	0.011611	0.00457851	0.0633216	0.0112564	0.00190011	0.0324061	0.0195124	0.0069111	0.0174347	0.00240245	0.00156006	0.0489956	0.156663	0.0250433	0.0526215	0.00906985	0.00108345	0.0459719	0.0531516	0.0028404	0.0498476	0.0048476	0.0221713	0.00425447	0.0474332	0.00227495	0.000644857	0.0278618	0.0428716	0.00814185	0.0123816	0.0581374	0.0149338	0.00614643	0.00856144	0.00301384	0.00137965	0.0246195	0.0445886	0.00857333	1.43737	0.884903	0.331616	0.583731	0.845401	1.18287	1.71312	3.01554	0.7981078	0.4274539	0.080182	0.00191049	0.00300702	0.00345971	0.0124958	0.00111216	0.0135649	0.0172652	0.0109843	0.0114231	0.0116238	0.000639848	0.000707136	0.0111757	0.00896872	0.0103866	0.038093	0.00553195	0.00926893	0.0035003	0.00402181	0.00826423	0.0170544	0.000292263	0.00149844	0.0106055	0.00827269	0.00217288	0.00467217	0.00107203	0.000287406	0.00401456	0.00161278	0.0260892	0.0167906	0.0200532	0.0154602	0.00170962	0.0150257	0.0160742	0.00267022	0.00280368	0.00168008	0.00951035	0.00166089	0.0260582	0.0143793	0.0195002	0.0160463	0.0011126	0.00206772	0.0203641	0.00337202	0.00541789	0.00213642	0.0295471	0.00525244	0.000886625	0.0151213	0.00910484	0.00322485	0.00813533	0.00112103	0.000727954	0.0228623	0.0731021	0.0116857	0.0245542	0.00423216	0.000505556	0.0214513	0.0248015	0.00132538	0.0232598	0.00226198	0.0103456	0.00198522	0.0221332	0.00106153	0.000300902	0.0130008	0.0200047	0.00379914	0.0057775	0.027128	0.0069684	0.00286804	0.00399493	0.00140631	0.000643769	0.0114879	0.0208059	0.00400047	2.143078
7236	-80.10133	-241.7518	161.6505	0.0927008	0.0146506	0.0171498	0.00383636	0.0255468	0.0133184	0.0121818	0.0701176	0.0223503	0.0668008	0.0463635	0.013664	0.0227143	0.0391527	0.0176873	0.00466492	0.0409258	0.0271399	0.0634227	0.01026	0.0819998	0.0125618	0.00446577	0.0192973	0.00315023	0.00897944	0.00289837	0.0107236	0.00268272	0.000213094	0.00106838	0.00768249	0.0123608	0.0232253	0.003698	0.0143233	0.0729918	0.00122296	0.00870158	0.0245931	0.00558273	0.00835587	0.0157065	0.00383204	0.0252448	0.0390479	0.0017336	0.0380631	0.0144845	0.03999	0.0184905	0.0312466	0.0115075	0.00355418	0.0205266	0.0183526	0.0442532	0.0162786	0.00838916	0.0128312	0.0641139	0.0326196	0.0228045	0.00155616	0.00685845	0.0305265	0.00693202	0.00935103	0.000470229	0.0531317	0.0115495	0.00722993	0.0216169	0.0112587	0.00279107	0.0193328	0.0145935	0.0262271	0.0464023	0.0113237	0.0489071	0.0440608	0.0686676	0.0325571	0.00854299	0.0296187	0.00664112	0.0024244	0.0586207	0.0481088	0.0464812	0.00752038	0.0540802	1.47312	0.875495	0.848913	0.923223	0.975385	1.02524	1.08316	1.17798	0.1184375	0.4427925	0.0426038	0.00673319	0.00788178	0.00176313	0.0117409	0.00612094	0.00559857	0.0322249	0.0102718	0.0307006	0.0213079	0.00627975	0.0104392	0.017994	0.00812881	0.00214393	0.0188088	0.0124731	0.029148	0.00471533	0.0376858	0.0057732	0.00205239	0.00886871	0.00144779	0.00412681	0.00133204	0.00492841	0.00123294	9.79345e-05	0.000491011	0.00353075	0.00568082	0.010674	0.00169954	0.00658274	0.0335459	0.000562051	0.00399911	0.0113026	0.00256573	0.00384022	0.00721844	0.00176114	0.0116021	0.0179458	0.000796734	0.0174932	0.00665684	0.0183788	0.00849795	0.0143605	0.00528865	0.00163344	0.00943368	0.00843457	0.0203381	0.00748138	0.00385553	0.00589702	0.0294657	0.0149915	0.0104806	0.000715188	0.00315204	0.0140295	0.00318585	0.00429758	0.00021611	0.0244185	0.00530798	0.00332276	0.0099348	0.0051743	0.00128273	0.00888506	0.00670695	0.0120535	0.0213258	0.00520418	0.0224769	0.0202497	0.0315585	0.0149627	0.00392622	0.0136123	0.00305215	0.00111421	0.0269412	0.0221101	0.021362	0.00345625	0.0248544	2.175881
